1854275	Первое, что ты должен обдумать, - это время.	1350309	你应该考虑的第一件事是时间。
1854839	Я не люблю тебя.	1211987	我不爱你。
1854981	Где кошка?	1851461	猫在哪里？
1854985	Стоматолог обследует мой зуб.	1848050	牙医检查我的牙齿。
1855730	Тебе десять лет?	516981	你十岁了吗？
1864994	Они достигли цели.	1865015	他们到了。
1864994	Они достигли цели.	1865017	她们达到目标了。
1866648	Ты ничего не сказал.	1867401	你什么都没说。
1866686	Она хочет жить в городе.	1867364	她想住在城市里。
1866721	Эти конфеты мне не нравятся.	1867325	我不喜欢这种糖果。
1867168	Метко сказано.	1867164	说得精辟。
1868999	Я просто хочу ясный ответ.	1867425	我只想要一个明确的答案。
1872106	Сколько весит Ваш чемодан?	2243466	您的行李箱有多重?
1877762	Не то чтобы мне не нравился твой английский, но для меня важно использовать каждую возможность заниматься русским языком.	1878389	并不是我不喜欢你的英语，只是对我而言，利用每一个可能的机会来练习俄语很重要。
1878444	С Днём середины осени!	1878299	中秋节快乐。
1880262	Осторожно, окрашено.	1891751	注意！油漆未乾
1883891	Это чистая правда.	380283	這是個無可否認的事實。
1883896	Это неопровержимый факт.	380283	這是個無可否認的事實。
1890416	Я люблю свою дочь.	1890391	我爱我的女儿。
1891524	Мои новости очень важны для молодых.	1891533	我的消息对年轻人很重要。
1894872	Время залечит все раны.	1894703	时间会治愈一切伤痛。
1894873	Скоро три.	421837	快三時了。
1895353	Конечно. Удачи!	336685	当然。祝你好运！
1895933	Она боится рыб и никогда их не ест.	428014	她怕鱼，而且从来不吃。
1904647	Том любит острое карри.	826117	湯姆喜歡辣咖哩。
1908083	Твои слова открыли мне глаза.	1908081	你的话使我茅塞顿开。
1911218	Большой Брат смотрит на тебя.	2165982	老大哥在看着你。
1912681	Татоэба: Предложения, предложения и ещё раз предложения.	808625	Tatoeba:句子，句子和更多的句子。
1935807	Моя бабушка живёт одна.	834818	我祖母獨自生活。
1935932	Читать книги интересно.	345790	看书很有意思。
1936635	Он начинает лысеть.	791594	他开始掉头发了。
1938943	Кому что.	349934	萝卜青菜各有所爱。
1940746	Сегодня у меня день рождения.	1480125	今天是我的生日。
1940767	Она такая же умная, как и он.	1313756	她和他一样聪明。
1942009	У нее есть много английских книг.	894381	她有很多英文書。
1943409	Мальчик собрал горсть арахиса и положил его в маленькую коробочку.	691966	男孩收集了一把花生，然後把它們放到了一個小箱子裏。
1944329	Почему ты так рано встал?	873387	你為什麼這麼早起？
1944840	Он умер вскоре после аварии.	842423	他在事故後不久就去世了。
1947110	Ты мне больше не друг.	2383477	你不是我的朋友了。
1948533	Вы такая добрая женщина.	2219029	辛苦您，阿姨。
1952729	Он опьянел от радости.	1366185	他沉醉于喜悦之中。
1953693	Я знаю меру.	1695294	我自有分寸。
1953712	Пожалуйста, в присутствии моих родителей следи за собственной речью.	848559	我父母在的时候，请你言语注意分寸。
1954097	Добро пожаловать на Татоэба!	1790205	欢迎访问 Tatoeba!
1964228	Которая книга твоя: эта или та?	1964452	你的书是什么：这本还是那本？
1969467	Опять двадцать пять!	1969529	又来了！
1973455	Хотя она на диете, но все же не устояла перед шоколадным тортом.	771216	雖然她節食, 巧克力蛋糕仍然誘惑著她。
1973483	Несмотря на фальшь, страдания и разбитые мечты, все-таки мир прекрасен.	1586241	虽然虚伪、苦痛还有破碎的梦伴随着我，但这仍然是一个美丽的世界。
1973509	Даже после замужества она все еще зависела от родителей.	461633	她婚后仍然依赖父母。
1973516	Причина его смерти все еще остается загадкой.	521957	他的死因仍然是一個謎。
1973531	Если кто-то все еще отсутствует, пришлите мне, пожалуйста, их имена.	624973	如果仍然有人缺席的，请将名单发给我。
1973533	Я все еще помню его имя.	651241	我仍然记得他的名字。
1973536	Я по-прежнему обожаю теннис.	686607	我仍然热爱着网球运动。
1974347	Я бы очень хотел уйти.	3579845	我非常想离开。
1976486	Сколько я Вам должен?	786025	我欠您多少？
1977173	Мороженое может растаять, поэтому я положу его в холодильник.	1977170	冰淇淋会融化所以我把它放在冰箱里。
1977191	Справа от площади есть кинотеатр, отсюда идти примерно 10 минут.	1977188	广场东边有一家电影院，从这儿到大概要走十分钟。
1977195	Он внимательно проверил свою экзаменационную работу.	1977194	他仔细地查了一遍自己的试卷。
1977203	Ему нравится пересматривать старые видеозаписи.	1977201	他喜欢回顾老录像带。
1977222	Пусть каждый платит за себя.	1977219	咱们AA制吧。
1977232	Хватай вора, не дай ему убежать!	1977229	抓贼， 别让他跑了！
1977247	Вчера я обнаружил в кармане 20 тысяч рублей, очень этому рад.	1977243	昨天我在口袋里发现了两万卢布，感到很愉快。
1977260	Завтра я в первый раз сопровождаю китайскую делегацию, ужасно волнуюсь.	1977258	明天第一次陪中国代表团， 我紧张得不得了。
1977290	Когда я был молодым, на голове у меня было много волос, а вот на груди - ни волоска. Теперь совсем наоборот.	812310	当我还是年轻人的时候，我脑袋上有很多头发，胸上无毛。现在，恰恰相反。
1977298	Ты что, больной на голову?	1977297	你的脑袋坏了吗？
1977511	Директор фирмы утвердил рабочий план.	1977510	公司的经理确定了工作计划。
1137389	Он немного говорит по-английски.	423394	他说一点英语。
1982655	Его авторитет падает с каждым днем.	1982653	他的威信日渐衰落。
1982757	Он врал мне прямо в лицо.	1423529	他在我面前撒谎.
1982762	Он соврал без всяких колебаний.	461648	他毫不犹豫地撒了谎。
1989158	Мы были потрясены превосходными картинами этого парня.	335316	男孩的卓越画技使我们惊呆了。
1989321	Я был очень озадачен его вопросом.	889180	我對他的問題感到非常迷惑。
1991198	Вы меня за подопытного кролика держите?	3320718	你把我當成白老鼠嗎?
1991531	Я рассказываю историю.	2635859	我說個故事。
1992282	Даже ребенок может это прочесть.	1992349	这个连小孩都能读。
1992461	Дай мне шанс!	1992444	给我一次机会吧！
1993706	Эх, ухнем!	1	我們試試看！
1995020	Ты не знаешь, есть ли у него девушка?	1994609	你知道他有没有女朋友吗？
1995024	Том отрицает, что он когда-либо встречал Марию.	1994684	汤姆否认自己曾经见过玛丽。
1995031	Ты должен вернуться до 9 часов.	1992650	你必须在九点之前回来。
1995038	Ты должен вытереть со стола.	1992627	你必须把桌子清理干净。
1995040	Похоже, ты честный человек.	1992626	你看起来像个老实人。
1995043	На заднем сиденье автомобиля могут разместиться три человека.	1991945	车后座可以坐三个人。
1995049	Вы могли бы выражаться яснее?	1990266	您可以简单点儿说吗？
1995059	Ее лицо сразу же покраснело.	1990257	她的脸顿时红了。
1995068	Я думал, что вы хотите меня видеть.	1990220	我以为你想见我呢。
1995069	Испанский язык намного проще, чем немецкий.	1990209	西班牙语比德语简单多了。
1995984	При нагреве вода не меняет своего химического состава.	1565710	把水加热不改变它的化学成分。
1996010	Однажды Чжуан-цзы приснилось, что он бабочка, а когда он проснулся, то не знал, был ли он Чжуан-цзы, которому приснилось, что он бабочка, или бабочкой, которой приснилось, что она Чжуан-цзы.	1372558	庄子曾梦见自己化身为蝶，当他醒来，他分不清是自己刚刚梦见自己变成蝴蝶呢，还是蝴蝶正梦见它变成了庄子。
1996173	Ерунда.	734938	胡說。
1997534	Почему ты сегодня не был в школе?	2219014	你今天为什么没去上学？
2000487	Я знаю, что ты меня всё ещё любишь.	1888915	我知道，你还爱我。
2000554	Я собираюсь стать инженером.	430984	我打算成为工程师。
2000558	Мой брат инженер.	1541682	我的哥哥是工程师。
2003142	Я так и знал, что ты придёшь.	2003088	我就知道你会来。
2004707	Мама убьет меня.	2004706	我妈会杀了我的。
2004710	Она заявила, что невиновна.	787382	她声称自己没罪。
2004711	Заявлять, что для счастья не требуется денег, просто глупо.	915554	声称钱不是幸福的一个要素是愚蠢的。
2004712	Я такой тупой... Я пытаюсь объяснить тебе вещи, которых сам не понимаю.	334702	我太愚蠢了...我竟然试着给你解释我自己都不懂的东西。
2010646	Он любит работать в саду.	431575	他喜欢在花园里工作。
2010794	Вчера я встретил Мэри на улице.	902927	昨天我在街上遇見了瑪麗。
2012306	Ты встретил его в университете?	502881	你在大学碰到他了？
2012307	Ты встретила его в университете?	502881	你在大学碰到他了？
2019087	Я написала письмо.	1792513	我写了一封信。
2021355	Верблюд - это, так сказать, корабль в пустыне.	512804	骆驼，这么说吧，也就是沙漠中的船。
2021532	Почему у меня в комнате сверчок?	769663	為什麼我的房間裡有蟋蟀?
2022230	Она дурно пахнет.	2635810	她聞起來很糟。
2029296	Отпусти меня, не могу больше!	2029291	放过我吧，受不了了！
2035512	Многие студенты провалили экзамен.	2635856	很多學生考試沒過。
2035848	Нельзя убежать от прошлого.	2661331	人無法逃避過去。
2036021	Тебе надо ответить только на первый вопрос.	606694	你只需要回答頭一個問題。
2038195	Шелк очень ценен.	2031838	絲綢是很珍貴的。
2038207	На ощупь этот шарф мягкий и гладкий.	359010	這條圍巾摸起來又軟又滑。
2038551	Вы говорите по-турецки?	2064586	你说土耳其语吗？
2039395	Вы знаете, как приготовить омара?	2807852	你知道怎麼煮龍蝦嗎?
2039884	Вы потерялись?	465006	您迷路了吗？
2054112	Я не могу терпеть его.	2779597	我不能容忍他。
2054633	Ты должен его слушать, в его словах есть смысл, тем более, что это всё для твоего же блага.	381044	你应该听他的话，他说的有道理，更何况他是为了你好。
2054692	Сидеть дома скучно.	1401717	留在家中很無聊。
2055286	В чём разница между китайским упрощённым и китайским традиционным.	2055318	简体字与繁体字有什么区别？
2056066	Это вид, находящийся на грани исчезновения.	797542	这是一个濒临消失的物种。
2060978	При виде крови она упала в обморок.	335385	她看见血就晕了。
2062535	Не рассчитывай на его помощь.	2243474	別指望他的幫助。
2062551	Компьютеры - это сложные машины.	335129	电脑是个复杂的机器。
2065318	Велики облака, да малы дождевые капли.	2065311	云朵大，雨点小。
2068552	В детстве, если я что-то делал не так, то меня лупили по заднице.	552850	我小時候做錯事就會被打屁股。
2068563	Будьте добры, меню.	2256417	麻煩給我菜單。
2068570	Пираты спрятали сокровища под землей.	339292	海盗把財寶藏進了地底。
2068615	Трудно сопротивляться искушению.	353652	诱惑很难抵抗。
2068621	Я стараюсь оставить место для десерта.	333303	我尽量留着胃吃甜点。
2068727	Эти цветы источают сильный аромат.	465933	这朵花散发出强烈的香味。
2068773	Ребенок заснул в колыбели.	336584	宝宝在摇篮里入睡了。
2068915	Там холодно даже летом.	894341	那裡連夏天都很冷。
2075871	Это плохие манеры шуметь во время еды.	2075160	吃饭时发出声音是不礼貌的。
2078164	Она оказывала мне любую помощь, в которой я нуждался.	805181	她給了我任何我需要的幫助。
2080213	Бог умер. Мы его убили.	1185710	上帝死了。我们杀死了他。
2080941	Не разбей зеркало.	3081634	别打碎镜子。
2081364	Ну мы закончили?	1783788	我们完成了吗？
2086610	Если вы болеете, избегайте недостатка сна.	2757098	如果你生病了，盡量多睡一點。
2086610	Если вы болеете, избегайте недостатка сна.	2757101	如果你生病了，要避免睡眠不足。
2086825	Я так устал, что лёг спать пораньше.	348007	我很累所以早睡了。
2088735	Неужели Доренда вернулась?!	2088759	多連達真的回來了？！
2089325	Чей это зонт?	360560	这把伞是谁的？
2091872	Есть здесь кто-нибудь?	450959	有人吗？
2104507	Счастье в неведении.	769694	無知就是幸福。
2106519	Вот ваши ключи.	3078812	这是你们的钥匙。
2108154	Можно ли вычислить диаметр, зная длину окружности?	1589466	用圓周能不能求得直徑？
2108269	Это кофе слишком крепкое для меня.	905864	這個咖啡對我來說太濃了。
2108975	Сладким он испортил себе желудок.	2107385	他吃糖吃伤了。
2108983	Простыню и покрывало мать унесла стирать.	2105833	媽媽把被單連同床單一起拿去洗了。
2108985	Счастлив не тот, кто получает подарок, а тот, кто дарит подарок.	604446	施比受更有福。
2109816	Ты не знаешь, сын мой, что о путях мира известно очень мало?	769660	你不知道, 我的兒子, 對於世界如何運行所知甚少?
2110833	Это всего лишь гипотеза.	1316987	这只是个假设。
2110839	На чём основываются ваши предположения?	2110838	您的假设是根据什么?
2110849	Реакционные группировки были свергнуты народом.	2110847	反动派被人民所推翻。
2111974	О, в рифму!	1767809	咦，押韵喔！
2116104	Желаю вам огромного богатства!	2114507	恭喜发财
2116567	Вы успешно выполнили задание?	339278	你成功完成任務了嗎？
2116569	Завтра до полудня я завершу это.	332425	明天下午之前我会把它完成。
2116584	Три месяца - это слишком короткий срок, чтобы закончить эксперимент.	332486	要完成实验，三个月太短了。
2116587	Почти невозможно закончить это за один день.	332542	在一天之内完成它几乎是不可能的。
2117632	Кто твой учитель китайского?	333591	谁是你的汉语老师?
2117924	Она настоящая ведьма!	1260614	她才是真正的巫婆！
2117973	То, что он сказал, в целом верно.	335933	他说的总体上是正确的。
2118043	Возможно, это мнение верно.	888422	这个看法可能是正确的。
2118055	Ты полностью прав.	1888695	你百分百正确。
2118056	Ты прав на сто процентов.	1888695	你百分百正确。
2121772	Заболевая, люди предаются волнениям и страхам. От этого у них возникают инфернальные галлюцинации.	943506	人生了病就會憂愁害怕，憂愁害怕就會有看見鬼出現的感覺。
2122426	Я был полон решимости в течение трех лет добиться своей цели.	342836	我下定决心要在三年之内达成目标。
2122444	Мы доберёмся дотуда за один час.	2040325	我们将在一个小时之内到那儿。
2122691	Я не люблю быть одна.	826244	我不喜歡獨處。
2122694	Он показал, что является идеальным мужем.	769855	他表明自己是一個理想的丈夫。
2123846	Мне нужно болеутоляющее средство.	333898	我需要用药来镇痛。
2123859	В Нидерландах, куда ни пойдешь, везде можно увидеть ветряную мельницу.	686657	在荷蘭隨你走到哪裡都見得到風車。
2123877	Он должен получить повышение по службе.	335937	他应该得到晋升。
2124073	Информатика - специфическая отрасль знаний.	1416207	计算机科学是一门奇特的学科。
2124079	Она должна изучать естественные науки.	462050	她该学习自然科学。
2124081	Я изучаю информатику.	1361985	我在学习计算机科学。
2124518	Не приближайся ко мне.	340165	不要接近我。
2126053	Конец игры.	3608247	游戏结束。
2127400	Я купил ему галстук.	706481	我买了他一条领带。
2127622	Новый договор может быть заключен в течение ближайших двух-трех недель.	847743	新条约可能在接下来的两三周内谈妥。
2127647	Немного подождите, он скоро подойдет к телефону.	420616	稍微等一下，他马上来接电话。
2129182	Было бы замечательно, если бы ты мог петь.	752115	如果你唱歌的話一定很棒。
2130999	Апрель - это утверждённый на государственном уровне "месяц здоровья национальных меньшинств".	827523	四月是全國弱勢團體醫療月。
2131128	"Может ли кто-нибудь помочь мне?" - "Я могу".	776929	"誰可以來幫我一下?" "我幫你。"
2131517	Любовь сильнее смерти.	390550	爱情比死亡更强大。
2131518	Любовь побеждает смерть.	390550	爱情比死亡更强大。
2131591	Только лишь несколько телевизионных программ достойны внимания.	332634	只有为数不多的几个电视节目值得关注。
2137837	Насколько мне известно, он невиновен.	3668643	據我所知，他是無辜的。
2138386	Он помедлил, прежде чем ответить.	3668667	他回答前遲疑了一會兒。
2138387	Озеро Байкал в России - самое глубокое озеро в мире.	3668670	俄羅斯的貝加爾湖是世界上最深的湖泊。
2138433	Не относись к другим пренебрежительно.	459046	别瞧不起人。
2138556	В шоколаде содержится больше железа, чем в шпинате.	3668672	巧克力的鐵質含量比菠菜還要多。
2138556	В шоколаде содержится больше железа, чем в шпинате.	3668674	巧克力含有比菠菜更多的鐵質。
2138564	Выключи свет. Не засну никак.	3668679	把燈關掉。我睡不著。
2138653	Присаживайся и чувствуй себя как дома!	3668680	坐著，當自己家!
2140601	Меня зовут Том.	1850476	我叫Tom。
2140759	Он потерял лицо.	400049	他丢脸了。
2141837	На рынке повсюду очень оживлённо.	2141833	市场上到处都很热闹。
2143758	Я живу в Казахстане.	2139989	我住在哈薩克斯坦。
2143759	Мне нужно яблоко.	2135493	我需要一個蘋果。
2143760	Ну вот такой он человек, не обращай на него внимания.	2081730	他就是那种人，别理他。
2143763	На полке стоит несколько книг.	2062972	书架上有几本书。
2143764	Бананы вкусны.	2062924	香蕉很好吃。
2143765	Апельсины - это не овощи.	2062929	橙子不是蔬菜。
2147148	Это место, где произошло сражение.	335509	这是战斗发生的地方。
2147149	Это место, где состоялась битва.	335509	这是战斗发生的地方。
2147618	Светает.	2243469	天亮了。
2148322	У меня есть несколько хороших друзей.	638972	我有幾個好朋友。
2154157	Она что-то спросила у меня.	842291	她問了我一個問題。
2154161	Эти книги принадлежат Кенджи?	826181	這些書是賢治的嗎？
2154173	Тремя годами позже началась война.	872488	三年後戰爭開始了。
2158141	Есть ли у вас специальное меню для вегетарианцев?	408848	你们有给素食主义者的特别菜单吗？
2158238	Эта работа не предназначена для молодых девушек.	847736	这个工作不适合年轻女孩。
2162698	Это ещё что!	2162716	这还算什么！
2166100	Ты интересуешься музыкой?	406223	你对音乐感不感兴趣？
2166173	Твоя мать находится в критическом состоянии.	874511	你母親現在情況危殆。
2166400	Кароль изучает испанский.	811825	卡羅正在學習西班牙語。
2167097	Ом мани падме хум.	899621	唵嘛呢叭咪吽
2170304	На самом деле, перевод - это трудная и неблагодарная работа. Выражения другого языка, соответствующие языку оригинала, зачастую неочевидны и труднодосягаемы. Переводчику приходится прибегать к тысяче способов поиска, зная, что привередливого читателя очень трудно одурачить.	2170252	翻译其实是一件吃力不讨好的事，因为一种语言在另一种语言中的对应物藏在往往隐藏在深不可测之处，翻译者需要百般寻觅，而且，挑剔的读者很难糊弄。
2171747	Я редко могу найти время для чтения.	528036	我很少能抽出时间看书。
2173200	На самом деле, перевод - это трудная и неблагодарная работа: выражения другого языка, соответствующие языку оригинала, зачастую неочевидны и труднодосягаемы, и переводчику приходится прибегать к сотням способов поиска, ведь привередливого читателя не проведёшь!	2170252	翻译其实是一件吃力不讨好的事，因为一种语言在另一种语言中的对应物藏在往往隐藏在深不可测之处，翻译者需要百般寻觅，而且，挑剔的读者很难糊弄。
2174042	Жаль, что моего друга здесь нет.	774191	可惜我的朋友不在這裡。
2177339	Мальчик в семнадцать лет часто такой же высокий, как его отец.	830413	十七歲的男孩常常長得和他父親一樣高。
2178792	Солнце восходит на востоке и заходит на западе.	579954	太陽在東方升起，西方落下。
2182377	Не понимаю.	2182379	不懂。
2184736	Сожалею, что доставила вам все эти неудобства.	390448	我很抱歉给你惹来所有的这些麻烦。
2184739	Его слова заставили всех расхохотаться.	715574	他的话把大家惹得哈哈大笑。
2184740	Куда бы ни пошла, она везде вызывает симпатию.	834822	無論她去哪裡，她都是惹人喜愛的。
2184742	Он нарочно делает ошибки, чтобы меня раздосадовать.	1397133	他为了惹恼我故意犯错。
2184778	Он не брал ключа, а просто пару раз провернул проволокой - и вдруг дверь открылась.	934185	他没带钥匙，用铁丝拨动了两下，门居然开了。
2184787	Джек, не будь таким дикарём.	729867	傑克,不要那麼撒野。
2184808	Уверен, что где-то в этом мире есть яблоко, которому я нужен.	2184781	在这个世界上的某个地方肯定有一个苹果需要我。
2191797	Спасибо заранее за вашу помощь.	396374	我先谢谢你的帮忙。
2194993	Внезапно всё потемнело, и я потерял сознание.	3338932	突然一切变成漆黑一片，我失去了意识。
2195459	Ты должен хранить свои ценности в надежном месте.	476629	你该把你的值钱物品保存在一个安全的地方。
2195587	Давай решим второй вопрос.	789557	我们处理第二个问题吧。
2197823	Никто не мог помочь мне найти правильный ответ.	343723	没人帮我找到正确答案。
2197848	Не рискуй.	819827	不要冒险。
2197862	Ногти на руках растут в четыре раза быстрее, чем на ногах.	1665787	手甲的生長速度比腳甲快四倍。
2197863	В ту эпоху судьба врача находилась в руках людей, не разбирающихся в медицине.	1700139	那个时代，医生的命运掌握在不懂医术的人的手里。
2199111	Все критиковали моё мнение.	825897	每個人都抨擊我的意見。
2199125	Моё мнение схоже с твоим.	864274	我的觀點和你的類似。
2199497	Он также изучает китайский.	713203	他也学习汉语。
2199676	Не бойся делать ошибки.	713133	别怕犯错啊。
2202426	Она бразильянка.	2200474	她是巴西人。
2202439	Почти всё может быть переработано.	2200466	几乎都可以回收。
2204553	Мне грустно время от времени.	884230	我不時地覺得難過。
2204554	Временами мне грустно.	884230	我不時地覺得難過。
2205272	Давайте-ка сейчас отдохнём немного.	333585	现在休息一下。
2207386	Он сдал экзамен?	833156	他通過考試了嗎？
2219219	Вы не одолжите мне денег?	777016	你可以借我一些錢嗎?
2219692	Честность является главной причиной его успеха.	765532	誠實是他成功的主要原因。
2221085	Я иностранец.	2221094	我是外国人。
2221303	Цена на золото меняется каждый день.	349525	金價每天都在變動。
2222561	Курение или здоровье - выбор за вами.	2254336	吸烟还是健康，选择权在你
2222678	Ничему большему я не могу тебя научить.	1324154	我能夠教你的就這麼多了。
2223938	Я уснул читая.	1446791	我看书的时候睡着了。
2224037	Я посмотрел вокруг себя.	780264	我看了看周圍。
2224357	Кто ж не знает, больше всех любит хвастаться именно он!	2187593	谁人不知，最爱卖弄的就是他！
2225156	Мы прямо как братья.	919182	我們就像兄弟一樣。
2225273	Только люди, познавшие любовь и тепло домашнего очага, понимают красоту и страдание мира.	1507031	只有见识过烟火与爱情的人，才知道世间的美好与凄凉。
2225751	Их отец - таксист.	866152	他們的父親是一個計程車司機。
2225781	Возможно, из-за бороды он с первого взгляда кажется страшным, но на самом деле он необычайно добрый.	464775	或许是因为他有胡子而让他乍看之下很可怕，其实他是个非常好的人。
2227070	Он одобрил мою идею.	444605	他接受了我的主意。
2227477	Вслушивающийся и неболтливый вхож повсюду.	778485	多聽不多言, 裡外人不嫌。
2233017	Она ещё не пришла.	840439	她还没有到来。
2233633	Я сделал бумажный самолётик.	395905	我摺了一隻紙飛機。
2235167	Сколько рук у кальмара?	2228389	鱿鱼有几只手？
2236457	У Тома тёмная кожа.	2635861	湯姆膚色很深。
2237932	Мы купались в озере.	334201	我们在湖里游了泳。
2237940	Тёмно-зеленый цвет не сравнить с чёрным по красоте, не так ли?	420182	深藏青比不上黑颜色好看，是不是？
2237944	Он влез в долги.	444720	他欠债了。
2237945	Кто из мальчиков вашего класса поёт лучше?	343307	你们班的男生那个唱歌最好？
2237949	Настоящее искусство жизни: видеть необычное в повседневном.	461489	生活真正的艺术是在平凡中看到不平凡。
2237954	Этот рынок быстро расширяется.	347405	那個市場一直在急速擴展。
2237956	Я потерял свой зонт.	346008	我掉了我的雨伞。
2237959	Я хочу стать спортивным репортёром.	1541971	我想當體育記者。
2237960	Глянь пару фотографий - какая лучше?	400365	你看这两张照片哪张好？
2237967	Я того же мнения.	833055	我同意那個意見。
2237970	Ты его знаешь?	431556	你认识他吗?
2237976	Моя мать сейчас пишет письмо.	891757	我母親現在正在寫一封信。
2237980	У двери он увидел собаку.	887685	他在門附近看到了一隻狗。
2237987	Они опоздали на поезд.	676544	他们没赶上火车。
2237993	Моя мать очень сердита.	1783838	我母亲十分生气。
2237994	Похолодало, я включил подогрев.	343144	天氣開始轉涼，我便開了暖爐。
2238124	Как называется ваша страховая компания?	337362	你的保險公司叫甚麼名字？
2239523	Помяни чёрта, и он появится.	1358340	说曹操，曹操到！
2239526	Приходите быстро!	339046	快来吧！
2239579	Они отправят нам лес.	842686	他们要发送木材给我们。
2239584	Я хотел бы играть в теннис.	473009	我想要打网球。
2239606	Я хотел бы поиграть в гольф.	2047769	我想打高尔夫。
2239608	Говорить на трёх языках трудно.	798115	說三種語言是很困難的。
2239610	Ему следует быть более внимательным.	846548	他本應該更小心的。
2239611	Она была так удивлена, что не могла говорить.	461486	她驚訝得說不出話來。
2239612	Извините, что поздно ответил.	1323588	我很抱歉没有及时回复。
2239614	У него огромные способности.	805205	他有极大的潜力。
2241764	Мы всё ещё не посетили свадьбу китайцев.	397895	我们还从来没参加过中国人的婚礼呢。
2241767	Спасибо за ваше приглашение.	842433	感謝您的邀請。
2241771	В автобусе у меня был разговор с незнакомцем.	332987	在公车上，一个陌生人和我说了话。
2241772	Тот костюм не очень хорош.	1216088	那件衣服不太好。
2241779	Мальчики привыкли играть у соседей.	769810	男孩們習慣在鄰居家玩。
2241782	Она вышла замуж наперекор отцовской воле.	802510	她違背了她父親的意願結了婚。
2241786	Мой пёс всегда со мной.	864369	我的狗總是跟著我。
2241794	Старик завоевал расположение девушки деньгами и драгоценностями.	617227	老人用金錢和珠寶取得了少女的歡心。
2242525	Буду в отпуске, возьму машину напрокат.	395637	去度假的时候我要租辆车。
2242536	Пожалуйста, дайте мне посмотреть расписание.	2145223	请让我看一下日程安排！
2242539	Тот кошелёк бумажный.	1737995	那个钱包是纸制的。
2242557	Это неплохая идея.	1413703	这个主意不错。
2242784	Быть не может!	334699	这不可能！
2242784	Быть не может!	503298	不可能！
2242784	Быть не может!	2052721	没门！
2242786	Это исключено!	503298	不可能！
2242786	Это исключено!	2052721	没门！
2242790	Ни в коем случае!	2052721	没门！
2242887	Официант! Счет, пожалуйста.	2660846	服務生，買單。
2244017	Я единственный ребёнок.	926769	我是獨生子。
2246700	Не морочь-ка мне голову!	2246682	你别唬我呀！
2250649	Дети любят играть на берегу моря.	844148	孩子们喜欢在海滩上玩耍。
2252983	Ты ведь не шпион?	2252199	你不是奸细吧？
2254741	Он самый богатый человек в городе.	393663	他是城裏最有錢的人。
2254762	В нашем городе есть библиотека.	762023	我們的城裏有一座圖書館。
2254828	Он хорошо читает.	824500	他能讀得很好。
2265413	О'кэй.	395592	行。
2269131	Она мне не нравится.	826218	我不喜歡她。
2269641	Я никак не могу понять, почему Джеймс постоянно ищет недостатки в своей жене.	399308	我不懂得詹姆斯为什么一直给他的妻子吹毛求疵。
2271185	Он послушался моего совета.	3322642	他聽從了我的建議。
2274128	Не бойтесь.	913004	不要害怕。
2275677	Ты умеешь играть в матьян?	874339	你知道怎麼打麻將嗎？
2277146	Сейчас везде есть т.н. "супермаркеты", где за раз можно купить много разных вещей.	420728	现在到处有“超市”，一次性可以买很多东西。
2278583	Она свободно говорит по-испански.	1865811	她能说一口流利的西班牙语。
2278587	Время было уже позднее.	1416190	天色已晚。
2278600	Ты должен отдохнуть один день.	1941869	你应该休息一天。
2278607	Моя собака быстро бегает.	1424275	我的狗跑得快。
2278609	Я слышал, что она вышла замуж.	344772	聽說她結婚了。
2278610	Говорят, что она вышла замуж.	344772	聽說她結婚了。
2278613	Она купила своей дочке персональный компьютер.	804553	她給她的女兒買了一台個人電腦。
2278614	Она купила для своей дочери персональный компьютер.	804553	她給她的女兒買了一台個人電腦。
2278616	Я забыл что-то в комнате.	767496	我忘了些東西在房間裡。
2278640	Мы с тобой друзья.	1872712	咱们俩是朋友。
2278642	Ты постоянно должен стараться изо всех сил.	872141	你應該永遠盡力而為。
2278800	Джейн добилась колоссальных успехов в японском.	345952	Jane的日语突飞猛进。
2278803	Будь добр, говори громче.	844567	請說更大聲一點。
2279017	Мой отец много лет занимается внешнеэкономической деятельностью.	1366059	我父亲经营外贸多年。
2279187	Ты должен вернуться домой прежде, чем стемнеет.	333233	你必须在天黑前回来。
2281677	В Швеции есть свой ​​собственный язык.	551392	瑞典有自己的语言。
2281680	Он считал, что план очень хороший, но неосуществимый.	332931	她认为计划很好，但不可行。
2281930	Уцелел.	1636254	逃過一劫了。
2281931	Вышел сухим из воды.	1636254	逃過一劫了。
2283900	Это не твои деньги.	850298	這些錢都不是你的。
2284049	Я должен признать, что ты прав.	884697	我得承認你是對的。
2284079	У тебя совесть нечиста?	1766316	是你心里有鬼吧？
2284081	Твоя совесть нечиста?	1766316	是你心里有鬼吧？
2288525	Я звоню тебе, чтобы, во-первых, пригласить тебя куда-нибудь поесть, а во-вторых, чтобы сообщить, что мой сын женится.	380560	我打电话给你，一来是想请你吃饭，二来是想告诉你我儿子要结婚了。
2293561	Знатоки системы Линукс умеют пользоваться командной строкой.	1001620	Linux系统的高手都会用命令行。
2293881	Он всё ещё любит её.	2040337	他仍然爱着她。
2294359	Его не остановить.	3078788	他们阻止不了他。
2298605	Это произошло около половины пятого.	2635793	這發生在將近四點半時。
2302360	Вы можете привести лошадь к реке, но вы не можете заставить её пить.	1444008	你可以把马带到河边可是不能迫它喝水。
2303502	Говорят, слово - серебро, а молчание - золото.	3580013	常言道：言语是银，沉默是金。
